left_char,right_char,strength_left,strength_right,value_left,scenario,value_left_rep1,value_left_rep2,sex,age,height,have_child,id_participant,strength_diff,age_left,age_right,age_diff
1,3,1,11,1,2,-1,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-10,0,1,-1
6,3,4,11,1,2,-1,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-7,3,1,2
1,5,1,8,2,1,2,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-7,0,1,-1
1,5,1,8,1,2,2,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-7,0,1,-1
6,3,4,11,1,2,1,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-7,3,1,2
2,1,7,1,10,3,10,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,6,1,0,1
4,1,5,1,8,1,7,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,4,1,0,1
1,3,1,11,0,2,1,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-10,0,1,-1
2,1,7,1,6,3,6,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,6,1,0,1
4,7,5,10,3,1,2,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-5,1,10,-9
7,3,10,11,0,3,0,-1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-1,10,1,9
1,3,1,11,0,2,1,0,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-10,0,1,-1
1,5,1,8,2,1,2,2,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-7,0,1,-1
4,7,5,10,3,1,2,3,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-5,1,10,-9
1,5,1,8,1,2,2,1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-7,0,1,-1
6,3,4,11,1,2,1,1,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-7,3,1,2
2,1,7,1,6,3,6,6,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,6,1,0,1
2,1,7,1,10,3,10,10,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,6,1,0,1
4,1,5,1,7,1,7,8,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,4,1,0,1
7,3,10,11,0,3,0,0,1,19,180,0,85d9e832c808ccb651266c1e1f6fa391,-1,10,1,9
7,3,10,7,3,1,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,3,10,1,9
1,6,1,3,3,3,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-2,0,3,-3
4,1,4,1,7,3,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,3,1,0,1
4,6,4,3,7,1,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,1,1,3,-2
2,6,5,3,7,1,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,2,1,3,-2
4,7,4,10,2,2,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,7,4,10,3,2,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,7,4,10,2,2,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,7,4,10,10,3,-1,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,6,4,3,7,1,7,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,1,1,3,-2
1,6,1,3,3,3,3,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-2,0,3,-3
4,7,4,10,10,3,10,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,1,4,1,7,3,7,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,3,1,0,1
4,7,4,10,3,2,3,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,7,4,10,2,2,2,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
7,3,10,7,2,1,3,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,3,10,1,9
4,7,4,10,2,2,2,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
2,6,5,3,8,1,7,-1,1,37,172,0,6eb23abd48961239119878b9a82c1629,2,1,3,-2
4,7,4,10,10,3,10,10,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,7,4,10,2,2,2,2,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,1,4,1,7,3,7,7,1,37,172,0,6eb23abd48961239119878b9a82c1629,3,1,0,1
4,7,4,10,3,2,3,3,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
4,6,4,3,7,1,7,7,1,37,172,0,6eb23abd48961239119878b9a82c1629,1,1,3,-2
4,7,4,10,2,2,2,2,1,37,172,0,6eb23abd48961239119878b9a82c1629,-6,1,10,-9
1,6,1,3,3,3,3,3,1,37,172,0,6eb23abd48961239119878b9a82c1629,-2,0,3,-3
7,3,10,7,2,1,3,2,1,37,172,0,6eb23abd48961239119878b9a82c1629,3,10,1,9
2,6,5,3,8,1,7,8,1,37,172,0,6eb23abd48961239119878b9a82c1629,2,1,3,-2
4,5,6,7,5,1,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
2,3,7,8,5,2,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
7,5,10,7,6,2,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,3,10,1,9
7,1,10,1,5,3,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,9,10,0,10
2,3,7,8,5,1,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
2,6,7,5,6,3,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,2,1,3,-2
1,5,1,7,1,2,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-6,0,1,-1
2,4,7,6,5,1,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,1,1,1,0
2,7,7,10,10,3,-1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-3,1,10,-9
2,6,7,5,6,3,6,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,2,1,3,-2
1,5,1,7,1,2,1,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-6,0,1,-1
7,5,10,7,6,2,6,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,3,10,1,9
2,7,7,10,8,3,10,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-3,1,10,-9
2,3,7,8,5,1,5,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
2,4,7,6,5,1,5,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,1,1,1,0
4,5,6,7,5,1,5,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
2,3,7,8,4,2,5,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
7,1,10,1,5,3,5,-1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,9,10,0,10
4,5,6,7,5,1,5,5,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
1,5,1,7,1,2,1,1,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-6,0,1,-1
2,3,7,8,5,1,5,5,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
2,6,7,5,6,3,6,6,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,2,1,3,-2
2,3,7,8,4,2,5,4,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-1,1,1,0
2,4,7,6,5,1,5,5,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,1,1,1,0
7,5,10,7,6,2,6,6,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,3,10,1,9
7,1,10,1,5,3,5,5,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,9,10,0,10
2,7,7,10,8,3,10,8,0,24,170,0,813b44f5f309d5a6597fbcdce661ec82,-3,1,10,-9
1,6,1,2,5,1,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-1,0,3,-3
7,6,10,2,8,1,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,8,10,3,7
4,7,4,10,3,2,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-6,1,10,-9
4,3,4,6,4,2,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-2,1,1,0
1,5,1,6,2,1,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-5,0,1,-1
7,6,10,2,0,3,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,8,10,3,7
4,3,4,6,4,2,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-2,1,1,0
4,6,4,2,6,3,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,2,1,3,-2
3,5,6,6,5,3,-1,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,0,1,1,0
7,6,10,2,8,1,8,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,8,10,3,7
7,6,10,2,1,3,0,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,8,10,3,7
1,5,1,6,2,1,2,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-5,0,1,-1
4,3,4,6,4,2,4,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-2,1,1,0
4,6,4,2,5,3,6,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,2,1,3,-2
3,5,6,6,5,3,5,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,0,1,1,0
4,3,4,6,4,2,4,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-2,1,1,0
1,6,1,2,5,1,5,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-1,0,3,-3
4,7,4,10,2,2,3,-1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-6,1,10,-9
7,6,10,2,0,3,0,1,0,21,154,0,490895544f1107af8fccf3d3930e60a8,8,10,3,7
1,6,1,2,5,1,5,5,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-1,0,3,-3
7,6,10,2,7,1,8,8,0,21,154,0,490895544f1107af8fccf3d3930e60a8,8,10,3,7
4,6,4,2,5,3,6,5,0,21,154,0,490895544f1107af8fccf3d3930e60a8,2,1,3,-2
1,5,1,6,2,1,2,2,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-5,0,1,-1
3,5,6,6,5,3,5,5,0,21,154,0,490895544f1107af8fccf3d3930e60a8,0,1,1,0
4,3,4,6,4,2,4,4,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-2,1,1,0
4,3,4,6,4,2,4,4,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-2,1,1,0
4,7,4,10,3,2,3,2,0,21,154,0,490895544f1107af8fccf3d3930e60a8,-6,1,10,-9
1,3,1,13,3,1,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-12,0,1,-1
1,6,1,10,5,3,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-9,0,3,-3
4,5,7,13,3,1,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
4,5,7,13,5,3,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
4,7,7,10,1,2,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-3,1,10,-9
7,6,10,10,0,3,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,0,10,3,7
7,3,10,13,9,2,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-3,10,1,9
1,3,1,13,1,1,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-12,0,1,-1
2,3,7,13,3,2,-1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
1,6,1,10,5,3,5,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-9,0,3,-3
4,7,7,10,1,2,1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-3,1,10,-9
4,5,7,13,4,1,3,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
7,3,10,13,9,2,9,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-3,10,1,9
2,3,7,13,3,2,3,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
4,5,7,13,5,3,5,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
1,3,1,13,1,1,1,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-12,0,1,-1
1,3,1,13,3,1,3,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-12,0,1,-1
7,6,10,10,0,3,0,-1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,0,10,3,7
4,7,7,10,1,2,1,1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-3,1,10,-9
1,3,1,13,3,1,3,3,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-12,0,1,-1
1,6,1,10,5,3,5,5,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-9,0,3,-3
7,3,10,13,9,2,9,9,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-3,10,1,9
2,3,7,13,3,2,3,3,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
4,5,7,13,4,1,3,4,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
7,6,10,10,0,3,0,0,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,0,10,3,7
1,3,1,13,1,1,1,1,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-12,0,1,-1
4,5,7,13,5,3,5,5,0,24,175,0,931034908c489f560fc0a8ddb5236fa6,-6,1,1,0
3,5,6,6,6,2,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,0,1,1,0
4,5,4,6,5,3,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,-2,1,1,0
7,1,10,1,10,2,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,9,10,0,10
2,6,4,2,6,3,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,2,1,3,-2
7,3,10,6,8,1,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,4,10,1,9
7,6,10,2,10,1,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,8,10,3,7
7,6,10,2,8,2,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,8,10,3,7
2,1,4,1,5,3,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,3,1,0,1
6,3,2,6,2,1,-1,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,-4,3,1,2
7,6,10,2,8,2,8,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,8,10,3,7
2,6,4,2,4,3,6,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,2,1,3,-2
2,1,4,1,5,3,5,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,3,1,0,1
4,5,4,6,5,3,5,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,-2,1,1,0
6,3,2,6,3,1,2,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,-4,3,1,2
7,1,10,1,9,2,10,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,9,10,0,10
3,5,6,6,6,2,6,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,0,1,1,0
7,3,10,6,7,1,8,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,4,10,1,9
7,6,10,2,8,1,10,-1,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,8,10,3,7
2,6,4,2,5,3,6,4,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,2,1,3,-2
7,3,10,6,7,1,8,7,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,4,10,1,9
4,5,4,6,5,3,5,5,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,-2,1,1,0
7,6,10,2,9,1,10,8,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,8,10,3,7
2,1,4,1,5,3,5,5,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,3,1,0,1
3,5,6,6,4,2,6,6,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,0,1,1,0
7,6,10,2,8,2,8,8,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,8,10,3,7
6,3,2,6,2,1,2,3,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,-4,3,1,2
7,1,10,1,9,2,10,9,0,23,170,0,f2291a01f4e3b93dce34d53b8c9932b6,9,10,0,10
1,3,1,6,3,2,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,-5,0,1,-1
7,5,10,5,1,1,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,5,10,1,9
7,1,10,1,10,2,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,9,10,0,10
6,5,2,5,5,1,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,-3,3,1,2
3,5,6,5,5,2,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,1,1,1,0
4,7,3,10,10,3,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,-7,1,10,-9
4,3,3,6,5,3,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,-3,1,1,0
7,1,10,1,0,3,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,9,10,0,10
7,6,10,2,10,1,-1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,8,10,3,7
7,6,10,2,10,1,10,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,8,10,3,7
7,1,10,1,10,2,10,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,9,10,0,10
3,5,6,5,5,2,5,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,1,1,1,0
1,3,1,6,2,2,3,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,-5,0,1,-1
7,1,10,1,0,3,0,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,9,10,0,10
6,5,2,5,5,1,5,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,-3,3,1,2
7,5,10,5,10,1,1,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,5,10,1,9
4,7,3,10,10,3,10,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,-7,1,10,-9
4,3,3,6,5,3,5,-1,1,24,184,0,74208376f37edd82012039fa9418ffc6,-3,1,1,0
7,5,10,5,10,1,1,10,1,24,184,0,74208376f37edd82012039fa9418ffc6,5,10,1,9
4,3,3,6,5,3,5,5,1,24,184,0,74208376f37edd82012039fa9418ffc6,-3,1,1,0
4,7,3,10,10,3,10,10,1,24,184,0,74208376f37edd82012039fa9418ffc6,-7,1,10,-9
7,1,10,1,0,3,0,0,1,24,184,0,74208376f37edd82012039fa9418ffc6,9,10,0,10
3,5,6,5,5,2,5,5,1,24,184,0,74208376f37edd82012039fa9418ffc6,1,1,1,0
7,6,10,2,10,1,10,10,1,24,184,0,74208376f37edd82012039fa9418ffc6,8,10,3,7
1,3,1,6,2,2,3,2,1,24,184,0,74208376f37edd82012039fa9418ffc6,-5,0,1,-1
7,1,10,1,10,2,10,10,1,24,184,0,74208376f37edd82012039fa9418ffc6,9,10,0,10
6,5,2,5,5,1,5,5,1,24,184,0,74208376f37edd82012039fa9418ffc6,-3,3,1,2
2,3,7,9,5,1,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
4,1,6,1,7,2,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,5,1,0,1
2,5,7,9,3,2,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
4,6,6,3,5,3,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,3,1,3,-2
7,5,10,9,8,2,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,1,10,1,9
2,3,7,9,5,3,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
4,5,6,9,5,3,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-3,1,1,0
2,6,7,3,9,1,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,4,1,3,-2
6,3,3,9,1,1,-1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-6,3,1,2
4,1,6,1,7,2,7,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,5,1,0,1
2,3,7,9,5,3,5,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
4,6,6,3,5,3,5,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,3,1,3,-2
6,3,3,9,2,1,1,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-6,3,1,2
2,6,7,3,8,1,9,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,4,1,3,-2
7,5,10,9,8,2,8,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,1,10,1,9
4,5,6,9,5,3,5,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-3,1,1,0
2,5,7,9,4,2,3,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
2,3,7,9,5,1,5,-1,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
2,3,7,9,5,1,5,5,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
4,1,6,1,7,2,7,7,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,5,1,0,1
4,6,6,3,5,3,5,5,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,3,1,3,-2
6,3,3,9,2,1,1,2,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-6,3,1,2
7,5,10,9,8,2,8,8,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,1,10,1,9
2,6,7,3,8,1,9,8,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,4,1,3,-2
4,5,6,9,5,3,5,5,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-3,1,1,0
2,5,7,9,4,2,3,4,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
2,3,7,9,5,3,5,5,1,21,175,0,b9fad8a026c97b0a89b2c7ac4594d4d2,-2,1,1,0
1,5,1,7,3,2,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-6,0,1,-1
1,5,1,7,4,3,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-6,0,1,-1
7,3,10,8,5,3,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,2,10,1,9
3,5,8,7,5,1,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,1,1,1,0
7,3,10,8,6,1,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,2,10,1,9
4,3,4,8,5,1,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-4,1,1,0
1,6,1,3,4,2,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-2,0,3,-3
1,3,1,8,5,3,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-7,0,1,-1
6,5,3,7,3,2,-1,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-4,3,1,2
1,5,1,7,3,2,3,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-6,0,1,-1
6,5,3,7,3,2,3,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-4,3,1,2
1,5,1,7,4,3,4,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-6,0,1,-1
3,5,8,7,5,1,5,-1,0,23,174,0,234328535f60e15283481ae7194dc989,1,1,1,0
7,3,10,8,5,3,5,-1,0,23,174,0,234328535f60e15283481ae7194dc989,2,10,1,9
1,3,1,8,5,3,5,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-7,0,1,-1
7,3,10,8,7,1,6,-1,0,23,174,0,234328535f60e15283481ae7194dc989,2,10,1,9
1,6,1,3,4,2,4,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-2,0,3,-3
4,3,4,8,5,1,5,-1,0,23,174,0,234328535f60e15283481ae7194dc989,-4,1,1,0
1,5,1,7,3,2,3,3,0,23,174,0,234328535f60e15283481ae7194dc989,-6,0,1,-1
7,3,10,8,5,3,5,5,0,23,174,0,234328535f60e15283481ae7194dc989,2,10,1,9
7,3,10,8,5,1,6,7,0,23,174,0,234328535f60e15283481ae7194dc989,2,10,1,9
1,5,1,7,5,3,4,4,0,23,174,0,234328535f60e15283481ae7194dc989,-6,0,1,-1
3,5,8,7,5,1,5,5,0,23,174,0,234328535f60e15283481ae7194dc989,1,1,1,0
1,6,1,3,3,2,4,4,0,23,174,0,234328535f60e15283481ae7194dc989,-2,0,3,-3
4,3,4,8,5,1,5,5,0,23,174,0,234328535f60e15283481ae7194dc989,-4,1,1,0
1,3,1,8,4,3,5,5,0,23,174,0,234328535f60e15283481ae7194dc989,-7,0,1,-1
6,5,3,7,3,2,3,3,0,23,174,0,234328535f60e15283481ae7194dc989,-4,3,1,2
1,3,1,15,0,2,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,-14,0,1,-1
2,5,10,10,4,2,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,0,1,1,0
4,7,7,10,4,3,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,-3,1,10,-9
7,1,10,1,10,1,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,9,10,0,10
7,5,10,10,5,3,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,0,10,1,9
3,5,15,10,7,3,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,5,1,1,0
2,7,10,10,5,2,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,0,1,10,-9
2,1,10,1,8,1,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,9,1,0,1
4,6,7,1,8,1,-1,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,6,1,3,-2
2,1,10,1,10,1,8,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,9,1,0,1
7,1,10,1,10,1,10,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,9,10,0,10
2,5,10,10,4,2,4,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,0,1,1,0
3,5,15,10,7,3,7,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,5,1,1,0
7,5,10,10,4,3,5,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,0,10,1,9
4,7,7,10,4,3,4,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,-3,1,10,-9
2,7,10,10,5,2,5,-1,1,22,180,0,a5c685d7cef90479c0511c02ac7d61ff,0,1,10,-9
