left_char;right_char;strength_left;strength_right;value_left;scenario;value_left_rep1;value_left_rep2;sex;age;height;have_child;id_participant
4;1;5;1;7;5;7;-1;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
7;1;10;1;5;3;5;-1;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
2;6;5;5;5;9;5;-1;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
6;5;5;5;5;2;5;-1;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
1;5;1;5;5;6;5;-1;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
4;1;5;1;5;1;5;-1;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
2;4;5;5;5;7;5;5;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
6;5;5;5;5;2;5;5;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
4;1;5;1;7;5;7;7;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
6;3;5;5;5;8;5;5;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
1;5;1;5;5;6;5;5;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
4;1;5;1;5;1;5;5;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
2;6;5;5;5;9;5;5;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
2;6;5;5;5;4;5;5;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
7;1;10;1;5;3;5;5;2;32;180;0;2f8a05336a2e6cc296ba50d8cf36d6c9
1;6;1;5;6;8;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;5;5;6;5;6;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
1;3;1;7;1;5;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;4;5;4;5;7;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
7;5;10;6;10;4;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;1;5;1;3;9;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
7;5;10;6;5;1;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
4;6;4;5;7;2;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
4;3;4;7;5;3;-1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
1;3;1;7;1;5;1;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;5;5;6;5;6;5;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
7;5;10;6;10;1;5;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
4;6;4;5;7;2;7;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
1;6;1;5;5;8;6;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
7;5;10;6;10;4;10;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;1;5;1;3;9;3;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
4;3;4;7;5;3;5;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;4;5;4;5;7;5;-1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
4;6;4;5;7;2;7;7;1;23;175;0;5907889fa723a805c8b39fbc7261306d
7;5;10;6;10;1;5;10;1;23;175;0;5907889fa723a805c8b39fbc7261306d
4;3;4;7;5;3;5;5;1;23;175;0;5907889fa723a805c8b39fbc7261306d
1;6;1;5;5;8;6;5;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;5;5;6;5;6;5;5;1;23;175;0;5907889fa723a805c8b39fbc7261306d
7;5;10;6;10;4;10;10;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;1;5;1;5;9;3;3;1;23;175;0;5907889fa723a805c8b39fbc7261306d
2;4;5;4;5;7;5;5;1;23;175;0;5907889fa723a805c8b39fbc7261306d
1;3;1;7;1;5;1;1;1;23;175;0;5907889fa723a805c8b39fbc7261306d
4;1;4;1;10;1;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
1;5;1;6;1;6;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
4;1;4;1;10;7;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
2;7;5;10;10;9;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
1;5;1;6;2;5;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
7;1;10;1;10;3;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
7;6;10;1;10;2;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
6;3;1;8;2;8;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
2;6;5;1;10;4;-1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
7;6;10;1;10;2;10;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
6;3;1;8;2;8;2;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
4;1;4;1;10;7;10;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
7;1;10;1;10;3;10;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
2;7;5;10;10;9;10;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
1;5;1;6;2;6;1;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
2;6;5;1;10;4;10;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
4;1;4;1;9;1;10;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
1;5;1;6;1;5;2;-1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
4;1;4;1;9;1;10;9;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
2;6;5;1;10;4;10;10;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
1;5;1;6;2;5;2;1;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
2;7;5;10;10;9;10;10;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
7;6;10;1;10;2;10;10;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
6;3;1;8;1;8;2;2;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
1;5;1;6;2;6;1;2;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
7;1;10;1;10;3;10;10;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
4;1;4;1;10;7;10;10;1;24;176;0;127e7d0d279ff3ee7d141a6a5b34f3da
2;6;5;2;8;4;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
3;5;8;8;5;8;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;7;5;10;2;5;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;4;5;4;5;9;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
6;3;2;8;0;2;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;1;5;1;9;3;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
6;5;2;8;0;1;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;7;5;10;2;6;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;3;5;8;5;7;-1;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;1;5;1;9;3;9;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
3;5;8;8;5;8;5;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;6;5;2;9;4;8;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;3;5;8;5;7;5;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;7;5;10;2;6;2;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
6;5;2;8;0;1;0;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;4;5;4;5;9;5;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;7;5;10;2;5;2;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
6;3;2;8;0;2;0;-1;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
6;3;2;8;0;2;0;0;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;1;5;1;9;3;9;9;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;7;5;10;2;5;2;2;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;4;5;4;5;9;5;5;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
6;5;2;8;0;1;0;0;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;6;5;2;9;4;8;9;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
3;5;8;8;5;8;5;5;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;3;5;8;5;7;5;5;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
2;7;5;10;2;6;2;2;1;30;170;0;c89d447dd497bb48cbe85c29d40e149a
7;5;10;4;9;3;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
4;5;2;4;4;5;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
1;6;1;2;7;4;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
7;6;10;2;8;6;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;5;3;4;6;2;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;5;3;4;8;7;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
4;3;2;5;6;9;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;3;3;5;3;8;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
6;3;2;5;3;1;-1;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
1;6;1;2;3;4;7;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;5;3;4;4;2;6;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
4;3;2;5;6;9;6;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;5;3;4;6;7;8;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;3;3;5;6;8;3;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
4;5;2;4;3;5;4;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
7;6;10;2;9;6;8;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
6;3;2;5;1;1;3;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
7;5;10;4;7;3;9;-1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;5;3;4;6;2;6;4;1;14;2;0;c040a51377c5c9810a5e21e83971e341
7;5;10;4;9;3;9;7;1;14;2;0;c040a51377c5c9810a5e21e83971e341
7;6;10;2;9;6;8;9;1;14;2;0;c040a51377c5c9810a5e21e83971e341
4;5;2;4;4;5;4;3;1;14;2;0;c040a51377c5c9810a5e21e83971e341
6;3;2;5;3;1;3;1;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;3;3;5;3;8;3;6;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;5;3;4;3;7;8;6;1;14;2;0;c040a51377c5c9810a5e21e83971e341
4;3;2;5;4;9;6;6;1;14;2;0;c040a51377c5c9810a5e21e83971e341
1;6;1;2;7;4;7;3;1;14;2;0;c040a51377c5c9810a5e21e83971e341
2;1;5;1;5;7;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
3;5;6;5;5;9;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;1;10;1;9;6;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;5;10;5;6;2;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
4;6;3;4;5;8;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
1;3;1;6;2;1;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
2;7;5;10;4;3;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;5;10;5;8;5;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;1;10;1;10;4;-1;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;5;10;5;7;5;8;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;1;10;1;5;6;9;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
4;6;3;4;5;8;5;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;1;10;1;10;4;10;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
1;3;1;6;4;1;2;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;5;10;5;6;2;6;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
2;7;5;10;5;3;4;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
3;5;6;5;5;9;5;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
2;1;5;1;5;7;5;-1;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;5;10;5;6;5;8;7;1;25;170;0;5988de467c5c3428f97918d085cea04a
2;7;5;10;5;3;4;5;1;25;170;0;5988de467c5c3428f97918d085cea04a
4;6;3;4;5;8;5;5;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;5;10;5;6;2;6;6;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;1;10;1;10;6;9;5;1;25;170;0;5988de467c5c3428f97918d085cea04a
1;3;1;6;2;1;2;4;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;1;10;1;9;4;10;10;1;25;170;0;5988de467c5c3428f97918d085cea04a
3;5;6;5;5;9;5;5;1;25;170;0;5988de467c5c3428f97918d085cea04a
2;1;5;1;5;7;5;5;1;25;170;0;5988de467c5c3428f97918d085cea04a
7;3;10;15;10;5;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
1;5;1;13;0;6;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
6;3;7;15;5;7;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
7;6;10;7;10;4;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;1;11;1;5;2;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
7;3;10;15;10;3;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;3;11;15;5;8;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;5;11;13;6;9;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
2;7;12;10;0;1;-1;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
2;7;12;10;0;1;0;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
1;5;1;13;1;6;0;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
7;3;10;15;10;3;10;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;5;11;13;4;9;6;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;1;11;1;5;2;5;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
7;3;10;15;10;5;10;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;3;11;15;5;8;5;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
7;6;10;7;10;4;10;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
6;3;7;15;5;7;5;-1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
7;6;10;7;10;4;10;10;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
1;5;1;13;1;6;0;1;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
6;3;7;15;5;7;5;5;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
7;3;10;15;10;5;10;10;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;5;11;13;5;9;6;4;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
2;7;12;10;0;1;0;0;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;3;11;15;5;8;5;5;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
4;1;11;1;5;2;5;5;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
7;3;10;15;10;3;10;10;0;31;154;0;7ff053fcd66e24e40305a2f02379174f
2;1;7;1;9;5;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
4;6;5;3;7;3;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
1;6;1;3;3;4;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;7;7;10;2;6;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
7;3;10;9;2;8;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;1;7;1;6;7;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;3;7;9;4;9;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
4;7;5;10;2;2;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
1;6;1;3;4;1;-1;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;1;7;1;9;5;9;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
1;6;1;3;4;1;4;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;7;7;10;1;6;2;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
4;7;5;10;1;2;2;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
4;6;5;3;7;3;7;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;1;7;1;7;7;6;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
7;3;10;9;1;8;2;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;3;7;9;5;9;4;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
1;6;1;3;4;4;3;-1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
4;7;5;10;1;2;2;1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
1;6;1;3;6;1;4;4;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;7;7;10;2;6;2;1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
4;6;5;3;7;3;7;7;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;3;7;9;5;9;4;5;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;1;7;1;7;7;6;7;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
2;1;7;1;9;5;9;9;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
7;3;10;9;0;8;2;1;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
1;6;1;3;3;4;3;4;0;21;168;0;146897a178c4f4c45097ffdc050b1a30
1;5;1;7;1;6;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;6;7;2;7;4;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
1;6;1;2;5;2;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
7;1;10;1;5;7;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;3;7;7;8;9;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
3;5;7;7;5;1;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;1;7;1;6;5;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;3;7;7;5;3;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
6;3;2;7;2;8;-1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;1;7;1;6;5;6;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;3;7;7;5;9;8;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
3;5;7;7;5;1;5;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
1;5;1;7;2;6;1;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;6;7;2;7;4;7;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
6;3;2;7;7;8;2;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
1;6;1;2;6;2;5;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;3;7;7;5;3;5;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
7;1;10;1;1;7;5;-1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
7;1;10;1;5;7;5;1;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;6;7;2;7;4;7;7;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
1;6;1;2;4;2;5;6;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;3;7;7;6;9;8;5;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;1;7;1;7;5;6;6;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
1;5;1;7;3;6;1;2;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
4;3;7;7;5;3;5;5;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
6;3;2;7;2;8;2;7;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
3;5;7;7;5;1;5;5;1;22;180;0;76bb36883769f90e5f9df0e8704be87b
2;4;13;13;5;1;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
1;5;1;15;2;3;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;1;7;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;0;9;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;10;4;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;7;13;10;9;8;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;5;13;15;3;2;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;3;10;15;3;5;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
4;1;13;1;9;6;-1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;1;7;1;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;5;13;15;3;2;3;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;4;13;13;5;1;5;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;7;13;10;9;8;9;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
4;1;13;1;9;6;9;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;3;10;15;3;5;3;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;0;9;0;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
1;5;1;15;1;3;2;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;9;4;10;-1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;7;13;10;9;8;9;9;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;4;13;13;5;1;5;5;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;9;4;10;9;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;5;13;15;3;2;3;3;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
1;5;1;15;1;3;2;1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
4;1;13;1;9;6;9;9;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;3;10;15;8;5;3;3;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;0;9;0;0;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
7;6;10;11;1;7;1;1;0;40;170;0;72a91dde69a4d8a39f5d5865ecc9dfbc
2;6;12;6;5;7;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
2;7;12;10;5;1;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;6;1;6;2;6;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
7;6;10;6;5;9;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
2;5;12;12;5;8;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
4;1;11;1;7;3;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;6;1;6;3;5;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
7;3;10;13;4;2;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;3;1;13;1;4;-1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
2;6;12;6;5;7;5;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
7;3;10;13;4;2;4;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
7;6;10;6;5;9;5;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
2;7;12;10;5;1;5;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;6;1;6;3;6;2;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
4;1;11;1;7;3;7;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;3;1;13;1;4;1;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;6;1;6;3;5;3;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
2;5;12;12;5;8;5;-1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
2;5;12;12;5;8;5;5;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
2;7;12;10;6;1;5;5;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;3;1;13;5;4;1;1;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;6;1;6;2;6;2;3;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
7;6;10;6;5;9;5;5;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
1;6;1;6;3;5;3;3;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
2;6;12;6;5;7;5;5;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
4;1;11;1;8;3;7;7;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
7;3;10;13;4;2;4;4;1;26;187;0;caa7ce342ec2927041520b7cd44a3e1e
4;5;5;8;4;4;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
2;3;6;9;4;6;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
3;5;9;8;6;5;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
1;5;1;8;5;7;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
4;1;5;1;5;8;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
6;5;2;8;2;2;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
7;6;10;2;0;9;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
1;3;1;9;3;3;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
4;1;5;1;7;1;-1;-1;1;24;182;0;4b22177af580289f16f9555149b68306
4;5;5;8;4;4;4;-1;1;24;182;0;4b22177af580289f16f9555149b68306
1;5;1;8;5;7;5;-1;1;24;182;0;4b22177af580289f16f9555149b68306
2;3;6;9;4;6;4;-1;1;24;182;0;4b22177af580289f16f9555149b68306
